thickness,rib1,rib2,bar,pos1,pos2,compliance,weight,sigma
5.748950204,21.92660433,10.64437902,323.151135,178.9219654,254.9084694,1.211499469,67.0313113,116606000
5.13459096,25.08055345,10.86951241,388.0994285,348.936636,164.6013813,1.272777888,61.31263441,111200000
6.283887699,33.39749174,21.48900399,374.9211097,357.8483222,441.0920585,0.512617868,74.64885931,106021000
3.243124648,29.05667869,12.92460278,288.5641296,215.7967518,176.8643763,2.639638185,43.2462153,230836000
7.41790726,34.04798691,23.99296087,281.8708687,398.5100706,265.195738,0.39667606,86.70711762,75800000
6.853688874,43.15823128,10.54069808,352.6033436,171.4614753,142.7575909,1.562584114,80.35867764,101330000
6.887106789,40.53769663,10.50241139,380.4232337,379.2572127,212.6556069,0.604121145,80.39413615,84538500
4.171928465,29.94593655,23.16603114,367.4485458,189.3005735,163.2629697,2.721015389,53.11269295,176890000
3.61454557,42.4424479,19.05074485,359.006748,173.1036771,363.0671337,1.863537575,48.05532496,144858000
3.524990486,59.83548795,14.16163194,299.2002355,188.4041609,374.6986724,1.481257164,47.89159861,171641000
3.631528838,44.85406038,15.56940987,330.6309406,297.6558543,346.2652409,1.283660326,48.1616269,143222000
6.090945484,54.44391675,18.99251854,360.7507878,187.1941514,434.2289128,0.685461679,74.57434439,82784200
4.019275662,35.55073445,20.93981141,289.4271051,261.1350445,387.6829165,0.985190181,51.81355907,163714000
3.967827685,31.85805008,14.31969497,352.5027489,136.3296453,281.4247317,2.324790787,50.60880613,154176000
6.622448868,42.96951501,20.10104781,361.5317357,246.6825467,339.3297735,0.630189454,79.02986751,104032000
6.14928532,25.83951991,15.36421336,366.1987196,121.5481326,449.503581,0.835859927,71.85827539,89034700
3.386629605,22.35586045,22.92051026,392.8674807,447.1177052,390.4767901,1.473111393,44.83244739,149891000
7.476763265,39.75330354,17.40049615,364.6114456,412.0390051,343.868563,0.383755806,87.2074098,97225200
5.644608228,46.81265342,22.41234885,356.1948102,265.1955854,315.1277218,0.77206377,69.48459967,103773000
7.18568705,23.90047226,17.41012281,362.8209804,288.6088995,169.1797136,0.874051982,82.27648911,80882000
6.944484686,24.65682588,24.06597175,312.6722654,378.4909686,420.4008061,0.411084435,80.71058465,92168600
7.029788489,53.4490439,15.27343603,362.0799917,284.9103936,150.1409957,0.951741051,83.94266207,87434700
4.888474203,58.27815663,18.82560307,340.3249613,161.6050154,205.105448,1.882461589,62.2809806,112163000
6.051662032,29.574917,14.23813759,393.3116293,386.8542589,192.7829615,0.81338374,71.14853941,110763000
5.531442489,33.17416557,15.30319021,287.1774622,324.2075298,182.2756992,0.907540413,66.3779215,179647000
5.564201292,35.26693044,11.5463032,359.6165581,166.4838474,277.2804304,1.349448976,66.55188525,118708000
7.817320079,56.49048714,21.97144453,353.8751936,168.8700056,204.0781047,1.005212713,93.54717659,106858000
7.511632364,50.74155007,14.91717066,329.5345642,149.2036718,436.1320293,0.519193999,88.6429345,72058200
6.720788639,35.73115166,21.85453647,298.8092371,395.0342453,252.1382002,0.478606212,79.43395433,81139500
4.668898336,24.85221113,23.21290575,348.9764205,437.7063486,414.6976324,0.807818176,57.70376254,105845000
4.812929553,42.4924586,14.4921168,318.269169,178.5369278,254.0752133,1.471970897,59.86242464,121996000
5.180341534,55.35658777,11.40607958,318.5028,174.8401252,211.7814693,1.58407276,64.44370196,113666000
6.260211541,43.70789483,15.66932482,326.0045841,208.5543638,425.0902319,0.591548955,74.87894599,97867600
3.548887702,25.22264095,11.90084546,374.2456378,181.0045252,240.5103819,2.660499733,45.93903238,187537000
5.769516342,49.99094711,24.64503508,299.6401786,444.1549732,246.7817444,0.565999581,71.31108294,117986000
4.079843516,24.15547973,15.33191325,290.8270498,332.9560747,202.1709144,1.283948344,51.25711324,169380000
4.71562788,45.6890271,21.39396882,377.8030131,199.8053845,258.0018568,1.477817513,59.67679337,103376000
3.435222888,20.45204751,14.75380731,358.2715137,301.996148,245.5343858,1.951557162,44.72790521,150662000
6.499012396,36.35709414,12.99683492,338.8914296,437.9636154,359.1922044,0.468292653,76.24853902,102659000
5.549400458,56.17860758,10.47240661,394.9884292,330.5148051,402.8953877,0.653722821,68.25318795,105163000
6.268151166,57.36975007,24.47226028,328.3322255,208.2509452,301.504548,0.799427706,77.3268495,97044900
4.644683528,54.08530124,18.14277134,297.0138068,127.569565,385.2452215,1.15845523,59.34809086,104757000
3.835190584,50.16927656,18.25566536,383.4643705,149.6074597,158.8827511,3.684363156,50.73321897,158217000
7.215902907,30.76744371,17.48556077,349.0696482,212.2226821,238.2059023,0.865901349,83.42313344,79099000
5.140966803,27.66165865,19.24949376,315.6971973,227.2405596,158.9552547,1.633095908,62.32205002,128458000
4.974359398,48.95638232,22.39354846,352.9856449,393.8215368,313.8705034,0.739002452,62.70052285,144053000
4.625562452,25.94356494,17.69385163,398.4414653,353.3609981,123.1958583,1.669539449,56.92753762,117367000
7.325199039,26.75343858,20.82143347,333.8455596,128.7668328,237.1895682,1.147661324,84.45594273,99794700
4.005046166,52.78825487,17.53173577,389.7474294,296.3307645,143.5814204,2.350200169,52.60115929,150711000
4.526829242,56.00419098,23.24737034,347.810417,174.5135075,216.6413066,1.985397014,58.66003787,143583000
3.401717709,47.57726469,12.30701405,289.492031,251.7451455,237.7200551,1.759556627,45.81542344,156245000
3.375908252,31.14252095,23.27757461,320.8953437,394.2766667,123.3444833,1.85011381,45.24596189,171832000
4.864616168,31.89476893,11.24968926,289.1534406,164.3272408,290.7223939,1.332477219,59.25513292,107387000
7.744142565,34.76961049,21.9448799,293.0531454,290.9113397,181.5822359,0.658361147,89.92937292,78360300
5.005304568,47.18166339,10.05441668,323.3576863,329.8232401,162.168086,1.124803401,61.83512422,107587000
4.858761472,43.64580062,23.94546072,351.8674418,190.7025334,387.6163663,1.027906368,61.19299509,110034000
7.802102252,32.49201286,23.04425232,282.1969418,155.0128244,336.7519691,0.630074075,90.3777642,101422000
7.139195874,39.42456003,10.94713259,299.9652853,163.5192899,358.3138905,0.647930279,82.89450651,75795800
3.939429934,38.04764606,12.9287527,372.3740371,155.5238867,250.0257231,2.417181316,50.64599821,152749000
3.87688299,55.14267586,10.44449939,350.2150506,241.9714525,266.9293161,1.701843367,50.97530936,161387000
3.244816262,48.05635326,18.80674292,375.3955712,405.4413423,429.0268506,1.39172444,44.61930252,159480000
7.497235839,37.87834378,17.01727086,399.8469074,398.6723979,449.805491,0.409136861,87.13549796,77174600
7.173340877,42.78078455,10.53490873,342.4679432,308.9950212,133.2310547,0.874913914,83.59894995,81756400
5.045012581,22.12668357,17.38363066,321.5440989,140.9560964,432.5162677,0.948609267,60.73589985,138861000
4.222227044,46.70075855,18.70078857,374.5218465,199.9487331,172.1752333,2.562540685,54.48830219,159099000
4.077585458,30.6479163,20.41157131,387.1668288,408.0004241,446.2562395,1.073960778,52.02789835,136447000
5.840039356,24.20885922,21.02057023,288.6582569,391.7803278,333.5803416,0.532908665,69.16752851,116581000
5.030956325,20.91469692,16.96453895,344.8823167,211.8846328,308.7917312,1.111093552,60.45937783,108709000
5.337731048,44.6736512,11.24459569,351.7414098,225.9835354,341.5440181,0.873520908,65.0985896,90171000
5.455189703,48.46215584,19.70164279,398.413334,358.943459,235.6129942,0.870159616,67.41573842,182481000
6.384699303,38.71780899,20.70847343,335.1307638,419.3415698,165.343499,0.655704547,76.16813262,112939000
6.533772336,48.03617589,10.31942319,378.0770637,276.2969705,124.4567132,1.253149314,77.59006641,112294000
6.455340171,35.48578909,13.03734246,293.4135269,307.0370143,397.8520152,0.467896898,75.71474152,85553500
5.001837047,22.97567957,10.91502729,312.6195901,228.4533874,266.7740743,1.133139598,59.83782519,136669000
4.747858991,32.79680774,20.84543671,387.2938337,275.5540857,296.2480849,1.119604147,58.93643263,95203100
5.941221862,51.86267491,16.07824183,282.3551842,279.3667019,168.1218811,1.01024513,72.45034452,174451000
7.362792466,37.20358652,15.78925289,337.9593395,280.1735833,256.4420235,0.594238484,85.51000819,83110900
4.208697602,51.74840723,24.1063275,339.9763618,258.1305079,339.4641187,1.177748309,55.08923361,140732000
7.972807782,48.43234385,22.43032171,322.9159038,411.2819265,174.9796622,0.443552823,94.20497076,75777100
3.409477397,45.26481684,20.67300142,293.7709297,385.1119325,233.3468287,1.288292599,46.24025005,157962000
3.293126958,53.52836842,10.87482833,313.8466018,298.9674241,198.9988924,1.86448354,44.97406266,180978000
4.568448244,49.92881821,21.65874313,371.2272964,317.4555732,202.5478091,1.278972528,58.5081262,115808000
3.961911207,59.57370619,21.83683548,287.991232,126.6592839,127.2791586,3.541875953,52.89587251,166868000
3.762383802,28.41679979,19.73040263,304.5569801,387.301718,393.8317859,1.041739216,48.70607279,136298000
4.905611301,34.10718863,17.3354901,300.0872546,142.1164715,206.069394,1.981098148,60.34539393,112793000
7.962497442,30.74698192,10.66415599,353.0962421,436.7769975,180.2563581,0.458176407,90.1546723,81595900
3.857075029,57.77226398,15.62244753,353.4330019,195.0404107,421.2583632,1.386438923,51.27939591,128525000
4.459208412,35.012984,22.67493599,292.1142893,129.9754441,419.5862767,1.116576809,56.33561019,133581000
6.984043798,53.27916973,19.95774726,306.1485903,181.8993123,215.4670699,1.019139319,83.99061029,114481000
5.42334812,23.22111488,13.17507274,316.6890146,335.8762265,252.836843,0.776138514,64.1902728,110078000
7.234093327,23.32832897,10.12829443,316.0331096,410.246568,394.9560361,0.400626584,81.81028018,77707400
6.972319724,27.33352411,16.65415502,294.414632,365.7279057,265.9497733,0.468868166,80.43955493,91739400
3.602991352,51.93576617,17.3591111,353.7058976,422.8942871,195.1754299,1.539748099,48.41092162,142535000
5.149979049,34.51644194,23.45560233,313.6903088,402.3010967,345.6657016,0.637864512,63.36929225,120675000
7.354234333,23.52262328,16.09339818,314.079325,222.0802786,229.6129007,0.805267306,83.76884326,84465300
3.693467988,37.48180279,17.90599613,378.6757023,130.2456423,303.8085852,2.549469556,48.47397828,143330000
4.096117419,49.06078346,16.6720775,335.6394984,254.6971774,417.4024792,1.033900618,53.22258062,159736000
4.576964933,32.57347845,13.95171461,346.4069363,183.0471698,410.9625093,1.029768414,56.66889866,100018000
4.685792356,50.5870456,12.41917347,329.0088297,335.2235744,295.3684953,0.866157118,59.0486421,117811000
4.177536759,30.95778756,14.55495186,347.0230192,392.3874012,159.9648314,1.370310349,52.63542582,146729000
6.187889957,20.64620432,11.62873281,359.1676296,323.5923436,438.5479614,0.544461252,71.31573687,113125000
3.782705147,31.44731808,23.78316911,357.7388893,248.6257368,255.3189057,1.849172069,49.35731034,127075000
7.911472253,25.56940054,14.32179528,396.6137936,340.8398219,195.7352679,0.602277325,89.43424377,79843500
3.682525262,24.28853128,13.74238392,370.7263384,421.6200239,129.2005062,1.971778843,47.29048525,147465000
7.637194826,54.43629679,22.24744461,340.411733,319.087651,413.0669573,0.361709231,91.38036812,98665900
5.798286534,55.90433881,15.2464418,315.5848991,437.3802244,407.812058,0.537014666,71.27422421,118090000
3.212399552,51.63530413,19.0632694,315.1873203,254.2269827,306.7179787,1.595424252,44.49708093,194416000
7.689190622,27.69326279,12.21447654,375.8078118,184.5559236,444.2238219,0.498059625,87.18663151,79237000
4.250113526,57.23383555,22.73295741,303.833383,191.1521528,279.2083835,1.498557945,55.81360014,135545000
3.214532547,58.65196721,14.78595547,288.9325342,440.0503301,320.5069447,1.239008011,44.66684248,150879000
7.758442556,25.12752032,18.9439293,321.6595759,441.0380873,297.9625033,0.36959075,88.42988018,89952200
5.252299166,31.08564514,17.71185983,369.92171,168.2890165,187.7585216,1.946080903,63.60201255,126226000
6.462084477,50.45263961,16.22153104,310.0108805,239.5671793,399.0708337,0.526440929,77.75402575,101061000
3.274894074,28.08478062,16.6215921,327.0771066,176.6385172,165.5828572,3.486343006,43.70565726,232456000
7.676818716,42.3385533,11.29412335,354.4896933,371.8520103,351.0502385,0.372764717,88.83196199,89206400
3.608073708,32.31445201,12.04738548,390.8220059,276.4578717,261.6055661,1.950819128,46.95133726,146145000
7.79040216,27.74064923,20.79551308,310.8999124,201.7844143,234.9645395,0.777665356,89.33995055,92228300
7.692934822,25.37704609,12.11627504,361.1586465,180.385101,231.8229269,0.935169464,86.91239197,94367200
4.122734987,48.9750385,18.31646748,301.6916642,271.4810409,385.9927455,0.943536362,53.60255004,137623000
5.240562166,57.145133,22.1262182,399.2618711,337.2337391,229.0614532,1.034049519,66.1676283,111330000
3.448192571,45.02180805,11.024752,332.9383051,382.5283991,236.2069116,1.462859759,46.06050042,186160000
6.847708661,55.70159562,19.03262373,394.4464771,167.8841706,374.3546428,0.741434037,82.71763683,87973300
4.733394988,27.20530648,15.67055817,293.6792054,442.1705415,297.854242,0.727631082,57.9344346,107732000
7.604008814,22.22012062,19.15136605,316.9540847,291.1818556,405.6211802,0.391950414,86.51268177,73492800
5.629377234,52.48702706,23.6864825,305.8434711,215.2241855,196.2551935,1.2641642,69.98320351,110058000
7.318593661,44.02044412,12.19042752,354.8871462,443.8541927,209.1203871,0.480045746,85.45052954,75582400
3.201850254,34.52967002,13.67781655,291.9285616,266.5595683,197.665381,2.069131543,43.17923407,194381000
6.168487393,39.39320012,15.93899209,307.0370006,140.2265719,303.336951,1.042254733,73.51456426,103109000
6.647059589,27.61398849,14.69579825,363.6854882,244.4476699,350.8553983,0.620984476,76.967155,78597400
7.17747965,46.07948366,19.18292708,310.6248643,213.0426484,187.6053315,0.97279348,85.08234493,88632700
5.794957059,37.39365629,13.75314538,367.5848835,304.0962115,240.861877,0.877689673,69.29154851,119141000
5.396040192,30.47719097,18.57518725,379.5592623,423.4547223,424.3487144,0.678161376,65.06897351,96123000
3.977496394,50.65790039,13.79967175,361.6874297,354.5005426,382.1329396,1.054671495,51.92600712,119721000
7.9678582,41.60858027,13.5111773,293.2750853,352.4868789,389.3575,0.327900039,92.04450506,89057300
3.512264598,36.96075604,17.96107744,364.8625904,242.5179924,338.134657,1.634946178,46.63473417,145942000
5.389523067,46.59497783,23.75863091,338.674475,214.4342345,281.7835763,1.050656703,66.93247689,108816000
4.015365008,44.25706433,24.95901743,290.0431377,286.0069054,376.7038997,0.964453197,52.63282514,133674000
3.429639495,37.68343188,23.54197928,355.5953405,179.232383,264.7274906,2.57960997,46.17350861,155623000
5.257663024,50.85066908,14.08974492,383.6169841,370.9338288,157.2579245,1.140967902,65.08199011,105694000
6.477429935,38.63738431,15.47254978,340.0050173,165.4101547,293.4802202,0.965536024,76.54689924,105963000
5.175991316,24.01087826,23.35638446,318.8846835,262.9210511,327.4249689,0.816154892,62.71188839,98466900
3.356395576,56.76804917,13.69672304,283.1766493,240.1237411,322.9970319,1.380830556,45.95648745,172348000
7.98859664,43.0797128,24.09475588,322.494426,233.7910753,410.5424074,0.394060974,93.87817777,80248900
7.578001761,34.02399298,22.54342069,387.6900138,186.4350371,191.1621418,1.118344284,88.18424675,110273000
5.059668966,30.80415928,24.55323513,282.4600534,380.9604308,384.3332153,0.62396109,62.22774079,123297000
7.546939651,20.08463527,12.54406074,392.3004169,220.3953994,321.4635199,0.657584796,84.82614793,78610200
6.333315454,49.1270231,20.32228842,357.5086055,369.0492334,125.5230692,0.897953319,76.70459187,113658000
4.298451049,26.38157703,23.82232608,386.9867509,264.1166159,356.0790093,1.143329257,54.17014881,114973000
6.598856808,26.68542388,12.84960854,356.5662061,279.9548344,278.3814149,0.68040319,76.17483975,111013000
3.983020446,41.30889058,17.86453685,351.9084358,291.8813655,340.7400867,1.223362803,51.6286219,134457000
4.843265842,48.7853059,17.96763906,355.4547711,404.4208092,439.8751619,0.7464704,60.96490365,118351000
4.143934242,49.27505671,12.13023062,393.5026882,155.8287977,382.4866251,1.665079617,53.40991478,143275000
6.120908556,59.47296248,21.24583194,330.2201518,267.3409253,200.486755,0.948721378,75.63885531,103461000
7.641115243,48.32382807,23.52517957,394.2042654,225.1275674,388.3766371,0.496445178,90.80166257,69781000
7.315020575,52.70468173,21.68909438,290.7399545,152.1195845,368.3284446,0.611410033,87.64847333,79086400
6.397900947,24.24792242,15.11100998,387.9262873,402.5567468,275.3832787,0.5908051,74.14707874,105571000
5.237128162,57.92463481,11.49562072,386.8335966,121.8365299,144.2958187,2.926532903,65.26451558,150621000
7.462220357,22.60764405,10.22926258,284.1918664,431.7570367,330.3582792,0.373381461,84.00741281,98768000
7.821126912,58.6165354,12.79615077,302.21877,368.0022759,405.8666793,0.329114223,92.66178539,109987000
3.851041248,56.21594425,17.66280582,329.1725635,360.288818,434.6850603,0.984303575,51.24842285,163101000
6.909025955,58.70057764,12.52170921,292.5403897,435.6228567,423.377499,0.40769849,82.96126996,87873000
6.313196171,41.93299489,19.25853335,333.2483082,336.5504124,315.6257451,0.533250839,75.61769692,102599000
6.103899973,43.73764955,22.53718589,318.5402041,444.6531102,307.4276142,0.50474178,73.976235,86147500
6.807281712,59.85022879,17.03741239,296.0699952,136.6071089,178.5740112,1.445346801,82.53470185,102709000
6.509280471,51.29740862,12.66647887,393.632219,128.4601356,352.6358556,1.015266638,77.95084462,96466900
7.439314134,37.54255749,20.9002826,336.7257972,231.7894297,294.6799395,0.611552001,86.97982156,79475600
6.199434534,51.36526822,21.32917804,383.2562457,346.9053594,313.1474438,0.592453966,75.63986072,95307900
4.932357563,26.61807387,24.37150506,323.8982862,309.7385998,428.0042881,0.721510761,60.5767101,107017000
5.569062289,36.66332282,16.82202431,376.0182206,194.8576138,261.4781311,1.289431546,67.22501189,108811000
4.376167616,44.78267661,17.66542051,330.8195728,129.1078063,355.1695103,1.497659095,55.84598254,143894000
3.866849018,40.45188228,19.71766849,363.3342665,135.0700902,370.7366213,1.742363622,50.52101236,133969000
4.581075398,42.75182002,12.64954104,390.4960937,374.3999744,154.6184582,1.415969762,57.39299348,117459000
6.916773863,21.75887891,10.150865,364.7939683,257.1134241,248.1160571,0.782523879,78.47415656,87715600
7.066568711,34.32263819,20.73330571,309.0225359,339.8265209,288.4073662,0.45897155,82.70747179,77193200
7.163029392,49.69437205,20.50622505,332.1206141,183.8492811,137.9431547,1.346954099,85.52511334,97129100
3.584692392,21.40795251,19.2261887,371.3761188,221.9189833,411.0898819,1.563765241,46.49736847,157415000
5.449561882,37.61680893,12.02307072,391.8835976,165.1091663,401.291707,1.037519744,65.66109994,97258200
3.260201353,49.43099783,19.85451786,324.8961865,282.534602,179.7736487,2.232153047,44.90830513,146902000
6.593746418,33.90991802,20.09474907,298.4314484,157.3139028,377.7503702,0.693970134,77.72685444,85099500
5.956709827,36.93523536,23.875058,334.7011219,366.6646313,149.0385835,0.858571319,71.89807868,177730000
3.957843905,25.06003105,11.08940587,351.0777462,340.5401075,319.0329676,1.15293547,49.84328274,136204000
6.740217921,23.80326685,16.27670289,339.0786069,296.810876,234.6358771,0.691967231,77.65186158,83282300
6.434727177,53.12758122,17.2889582,354.5911944,197.9196797,292.4257096,0.889316612,77.87283793,112881000
5.106886007,32.26996146,13.63976964,316.7275284,407.2377903,332.8127549,0.664307433,61.89548323,186216000
7.20035757,38.46974522,19.88670074,358.46403,120.1658025,129.8826988,1.920584964,84.48684143,85658700
6.389779142,29.27076903,12.75958171,313.8075216,426.7605002,309.2110137,0.485304377,74.35281198,174503000
4.72660412,45.21730183,21.30118721,305.1787675,300.2424534,391.5050728,0.739094207,59.74497984,102819000
7.520180305,42.27545461,19.53501914,371.7306933,144.8376175,185.4008523,1.314915249,88.24666116,93227500
5.996411097,59.05640955,17.15114534,303.9888129,173.227565,307.9844671,0.920486091,73.85863153,99421200
5.213229067,21.48170956,24.43923149,394.8836443,446.3745296,371.9458524,0.731160972,62.95790781,96914400
6.546040011,47.78512679,19.02289745,381.2200418,433.1491701,148.340541,0.707945784,78.64633233,97703500
5.517026883,41.26310163,23.59378554,320.9209795,136.8694795,287.4156971,1.309053497,67.75135827,112857000
3.263344294,34.38280015,16.03802425,281.966775,181.6441797,179.6412819,2.80568015,43.90594495,237651000
4.062501838,51.42010701,22.70565168,287.6113633,365.35473,292.7377897,0.945029596,53.45209378,134803000
6.468821478,25.78609715,12.58386089,399.6453591,145.9061446,360.2137806,0.960991121,74.74789354,105045000
5.369741313,29.36054966,24.18381622,354.7051583,270.8151831,222.9940127,1.141317301,65.2098515,178730000
6.136814694,41.65810554,21.91186581,338.4587105,205.3417695,349.7884598,0.737065645,74.04000253,87200100
3.776123385,47.70544074,19.31548529,373.0132336,434.5423935,300.2272817,1.232461511,50.03951434,128498000
7.859655502,42.00373782,18.14722962,362.1336419,344.7762276,153.2464889,0.634250709,91.58501174,76634200
5.80394118,53.91518574,22.27057174,398.3026238,135.8907576,443.7054595,0.924265066,71.8244144,113628000
4.881564997,56.82043132,14.71035541,311.7674967,197.2905445,280.0224835,1.21654787,61.75145102,108739000
3.995176578,55.05134477,24.80891363,388.1404575,370.4046173,381.5046973,1.102827103,53.14009528,133473000
3.978929339,52.43811278,14.87203361,398.7503564,297.4748081,389.9796418,1.249184218,52.1313188,140610000
6.524826386,49.73296606,23.03031263,343.4753989,255.5575187,436.3266344,0.497447259,79.07738733,110201000
3.486778559,58.21873327,23.74419918,372.1648761,418.873477,344.4470552,1.357820868,47.96464053,142988000
7.62300487,36.02667018,16.34336941,309.3531236,346.1218491,157.4464384,0.59938125,88.11388368,81019600
6.505604576,52.2078127,18.48598258,350.6516589,415.5224347,370.4234044,0.462178645,78.64826417,94399400
7.074678751,36.1815095,21.23341246,280.3244982,364.1362685,283.7532907,0.428726026,83.07150511,77406500
4.033149347,27.41296171,22.57988375,334.1827132,309.9564113,244.9438311,1.315821893,51.51271977,154944000
6.001934892,33.51195529,22.19592817,295.2338052,236.6241268,140.846132,1.322616281,71.84961042,96622600
5.513225505,27.03135966,24.88630531,345.2319897,170.5646451,364.996333,0.951622282,66.51341808,102244000
7.142724512,31.31016162,17.25147584,281.0505846,245.0007262,210.5472546,0.797160744,82.71339288,88637100
4.963712304,38.50082864,18.41505266,388.9834066,406.0595553,173.3811103,1.071689944,61.38601616,110506000
6.896370328,36.10539591,15.22031103,302.8641044,444.7732889,332.4716393,0.415238261,80.52195078,85967800
4.182151113,23.48255929,11.85461881,349.4670638,351.5721231,417.6980168,0.963088007,51.96597511,146506000
6.999992448,43.22442811,16.02447028,296.7754195,345.8204583,122.4273046,0.750198488,82.5145066,91979800
7.309768717,57.81828704,16.17114765,321.1700922,165.9500601,440.7995761,0.499840205,87.54284253,74185200
6.90346164,29.72749066,12.68988403,291.7380464,328.4187102,258.7714625,0.52870743,79.56115815,89579100
7.428532941,37.09749406,20.00325462,311.5093425,194.0537607,220.7642038,0.890987205,86.70018361,102953000
3.396336214,20.38260981,16.6037757,364.0623363,433.2524244,298.2794207,1.545242719,44.4545598,152858000
5.495019878,36.42757237,23.31671565,358.7588334,413.8350679,149.9617125,0.93413305,67.05193956,111853000
5.672078255,28.81331324,19.82961392,343.7852142,400.1353068,308.4433705,0.613680567,67.80917142,197036000
6.933645303,53.74228511,14.928815,381.0348359,278.1123334,206.5512924,0.839964234,82.92420173,89496200
4.084304249,55.9387536,19.41369745,336.0073436,259.2775029,422.0906227,0.994435562,53.76206602,152196000
5.345236517,46.29850371,21.15726434,292.2534376,358.355595,221.882681,0.736070152,66.2111455,96994700
4.9213825,52.17772611,10.41503371,370.6925162,413.3361779,410.2153172,0.731018539,61.42597118,103875000
7.508684527,57.33525841,21.65390575,293.497682,219.1354726,219.6400255,0.770675803,90.29378304,83560400
6.377609414,52.81327884,12.83257308,374.1341738,245.5149675,345.2539794,0.664128134,76.76146914,103819000
3.552342444,59.13318014,18.0589896,361.8775655,272.1049735,435.7966921,1.326588528,48.36417963,167849000
4.285274387,47.66941656,24.78486644,391.4357162,169.1808383,351.4202398,1.619022069,55.64086026,129649000
3.544381294,56.97983227,20.33535833,351.2231819,126.5497756,231.1698787,3.238521039,48.28903163,224966000
7.361113405,51.7010933,17.85200451,291.1893214,293.8658056,199.7939529,0.636642896,87.54102126,85643100
7.092145159,43.8890378,12.32646854,287.5238134,383.6413399,259.5624703,0.436585897,83.10934906,76962200
6.250537431,26.90568421,11.15668122,365.3530345,294.4174578,445.0106537,0.540317553,72.5405783,100198000
5.290323871,27.86370833,13.28583305,305.0757585,378.882501,344.1228892,0.633923558,63.30393335,101989000
5.875227061,52.94053229,18.85207771,378.7835976,202.802246,334.7879424,0.907948241,72.1429331,101871000
3.31098705,30.69115992,17.13453377,298.5111704,419.6406877,317.5714008,1.256613715,44.23257247,170907000
7.904926777,42.09299822,22.37925905,361.3782843,334.8747761,312.1078215,0.398588948,92.63293753,93573800
3.50224396,32.98907404,13.82410113,377.6285848,207.2292329,385.7040959,1.796082411,46.05752803,142880000
6.77352011,55.21973594,10.76166205,322.0634127,341.4943006,393.1786829,0.424291591,80.93382095,83071100
4.232709997,29.98115656,15.40063704,295.2843017,250.9017181,137.2057738,2.032268218,53.17163413,171188000
5.554519424,47.42155357,18.60864033,325.8959955,222.9858558,361.6081593,0.754110625,68.24830689,119227000
3.806122921,21.91195816,10.27382662,312.3531315,401.845866,288.036708,1.112511636,48.11800015,139872000
6.730971886,51.20392555,19.14573314,392.373892,130.9822598,214.6683871,1.533304389,80.98265268,91033600
4.110431159,49.48256738,18.93505296,331.3838055,366.4836854,250.7307316,1.085061758,53.55426911,152880000
4.15816011,47.24969626,10.3591325,397.8789361,423.1345801,424.6327381,1.089442733,53.28904683,146813000
3.307900986,44.34435345,16.44656044,336.4668481,133.4321876,135.7934969,4.446268659,44.92283026,204138000
7.012633072,34.13360668,24.79044361,295.5465114,173.7806052,322.2029139,0.714126542,82.60736649,82972200
3.38236441,58.57817408,16.4762121,368.819345,383.8092621,275.6423926,1.433915927,46.48299605,170327000
7.838961498,39.56118889,15.43475264,360.8411281,213.5204139,228.3879736,0.804427574,90.68940898,89092900
5.02330966,51.65077563,16.32423897,395.3014925,138.7463597,321.7087788,1.51261795,62.9244586,109628000
7.429045231,29.77107311,15.59764605,356.2033253,223.3904393,154.1618678,1.100747921,85.24099073,106482000
7.292721531,35.21511581,24.53806424,392.1483167,281.2882809,162.7993341,0.943994974,85.61681873,79146100
3.789713526,50.37055468,11.10254515,287.0186125,310.1861223,273.6765189,1.173486711,49.82500693,155805000
7.405444324,38.23220597,19.81054929,343.8865816,425.4504157,414.1700401,0.388972464,86.57784333,74461200
6.179147322,32.84155202,16.19300741,350.3293189,414.4549563,225.6968117,0.614108725,72.96977024,94785600
7.385656705,53.96376096,24.48777826,359.4130978,140.7035378,375.6474677,0.671653253,88.90501448,80180200
6.320357744,20.0519463,15.9700986,341.3272625,352.6625029,323.6756482,0.542473194,73.01876665,178366000
7.486670161,47.60067535,16.13867372,368.5358625,447.7085826,299.1849012,0.400406748,88.1387146,81861500
3.3327564,56.39467284,23.37491051,281.7732248,132.969257,188.3949172,3.162808258,46.23576311,241049000
7.80638924,39.14252617,10.26258495,291.7812706,312.466114,445.2314093,0.345796509,89.61805777,106773000
6.542767607,46.35850049,13.56329234,374.3718054,285.9736976,213.0902326,0.871573436,77.85505494,93637800
7.833304554,26.77385578,22.65780254,282.6119694,373.8705557,244.6979459,0.405421925,89.898325,89425600
5.825900272,58.85973868,22.03982026,337.1574633,274.7928265,303.8948629,0.706975348,72.51752197,186597000
6.317522105,39.89272425,15.51123508,338.211175,151.0247103,190.5796122,1.544144524,75.04807619,115410000
6.017974936,22.29171298,14.20996068,346.8213405,233.9560167,425.7951826,0.638325805,70.07147202,108451000
3.42306623,35.12204052,24.61612545,283.6035818,420.9481828,414.6115207,1.139820502,46.0217075,175847000
4.276828603,56.04938962,19.78600491,322.3979397,394.6823622,128.2231758,1.293120148,55.79645667,123288000
6.629141721,52.86965598,18.7473522,332.3840417,141.9429322,216.2251065,1.310702343,80.05147764,98818900
3.91846346,34.75444078,19.54344951,286.0457841,399.1988703,338.9959798,0.913321727,50.65598379,131719000
